P_sto,P_grid_lin,E_sto
-0.220000000000,0.220000000000,3.333333333333
-0.222040802733,0.222452253513,3.311333333333
-0.218879074958,0.220106561198,3.289129253060
-0.216498064996,0.218437212256,3.267241345564
-0.215360571927,0.217603281047,3.245591539065
-0.215029968269,0.217082171519,3.224055481872
-0.215130238559,0.216603512429,3.202552485045
-0.216020020436,0.216765187586,3.181039461189
-0.217324657752,0.217490069502,3.159437459145
-0.218220642143,0.218236472593,3.137704993370
-0.217147768506,0.217641574676,3.115882929156
-0.215723129381,0.217392423821,3.094168152305
-0.213995664939,0.217460164539,3.072595839367
-0.211078914122,0.216746444202,3.051196272874
-0.207318854966,0.215286157936,3.030088381461
-0.204240560741,0.214244661161,3.009356495965
-0.201945471059,0.213382383239,2.988932439891
-0.200537602066,0.212542036486,2.968737892785
-0.200231980229,0.211806297269,2.948684132578
-0.201246896796,0.211423418996,2.928660934555
-0.203788702157,0.211795998917,2.908536244876
-0.207544190135,0.212966634715,2.888157374660
-0.210316933191,0.213200274141,2.867402955646
-0.212557080685,0.213467837635,2.846371262327
-0.215182673743,0.215196497263,2.825115554259
-0.214615183664,0.215238434864,2.803597286884
-0.213108138801,0.216143818201,2.782135768518
-0.209004031529,0.216371807489,2.760824954638
-0.203042637025,0.216578156155,2.739924551485
-0.195487500129,0.216746014929,2.719620287783
-0.185591198797,0.215665955327,2.700071537770
-0.176181809970,0.215561434210,2.681512417890
-0.165291037055,0.213779297255,2.663894236893
-0.155510393916,0.212193075516,2.647365133187
-0.147910012721,0.211200999641,2.631814093796
-0.142409436134,0.210136115414,2.617023092524
-0.139735085880,0.209306929200,2.602782148910
-0.140110812435,0.208703731935,2.588808640322
-0.143110592375,0.207890004695,2.574797559079
-0.148898427530,0.207251231270,2.560486499841
-0.158363996138,0.208146865218,2.545596657088
-0.169767826342,0.209506155672,2.529760257474
-0.180509906093,0.209587232273,2.512783474840
-0.193270499479,0.212040800979,2.494732484231
-0.202792093552,0.212649058712,2.475405434283
-0.211612456648,0.214966690728,2.455126224928
-0.216459753531,0.216643105441,2.433964979263
-0.216867802762,0.217963263812,2.412319003910
-0.213359536452,0.219953382452,2.390632223634
-0.204074760589,0.220958969279,2.369296269988
-0.189658053018,0.221490411268,2.348888793930
-0.171077776385,0.222027746225,2.329922988628
-0.149415833258,0.222835696778,2.312815210989
-0.122788920167,0.220909157487,2.297873627663
-0.096426070393,0.220122301543,2.285594735647
-0.069966701435,0.218621672795,2.275952128607
-0.046598806794,0.218029998594,2.268955458464
-0.027058095237,0.217607805637,2.264295577785
-0.013730966198,0.218415501228,2.261589768261
-0.005552393309,0.218349852659,2.260216671641
-0.003337365802,0.217541800892,2.259661432310
-0.007450826773,0.216117295173,2.259327695730
-0.017513187356,0.213917711136,2.258582613053
