P_sto,P_grid_lin,E_sto
-0.366666666667,0.366666666667,3.333333333333
-0.361860493333,0.362633083133,3.296666666667
-0.355934288307,0.358652867907,3.260480617333
-0.349507408335,0.354737590735,3.224887188503
-0.343194701644,0.350892482804,3.189936447669
-0.337529541126,0.347118455046,3.155616977505
-0.332882386173,0.343405401603,3.121864023392
-0.329432964725,0.339743844025,3.088575784775
-0.327132533713,0.336119336713,3.055632488302
-0.325718165442,0.332520868402,3.022919234931
-0.324731396423,0.328938443033,2.990347418387
-0.323570106262,0.325365895192,2.957874278745
-0.321564785893,0.321806759453,2.925517268118
-0.318046483248,0.318269761548,2.893360789529
-0.312432485932,0.314770933732,2.861556141204
-0.304305272587,0.311333998987,2.830312892611
-0.293471629789,0.307986518029,2.799882365352
-0.280009289861,0.304759344221,2.770535202373
-0.264275210073,0.301678866773,2.742534273387
-0.246915344362,0.298774019962,2.716106752380
-0.228788064374,0.296054117814,2.691415217944
-0.210963235666,0.293537855826,2.668536411506
-0.194572035273,0.291219342313,2.647440087940
-0.180731811685,0.289078611025,2.627982884413
-0.170454156957,0.287089213557,2.609909703244
-0.164528311630,0.285212639830,2.592864287548
-0.163440010602,0.283405779742,2.576411456385
-0.167268760486,0.281607758226,2.560067455325
-0.175696703720,0.279769560620,2.543340579276
-0.187954759979,0.277834350279,2.525770908904
-0.202910491220,0.275768917140,2.506975432907
-0.219078392616,0.273537382456,2.486684383785
-0.234766557498,0.271123989798,2.464776544523
-0.248225336165,0.268542417605,2.441299888773
-0.257748469067,0.265812329467,2.416477355157
-0.261860379507,0.262977142227,2.390702508250
-0.259443498133,0.260096798953,2.364516470299
-0.249843492853,0.257242073053,2.338572120486
-0.232950286432,0.254495021782,2.313587771201
-0.209199043281,0.251931168081,2.290292742557
-0.179586096605,0.249632997155,2.269372838229
-0.145549753543,0.247657642153,2.251414228569
-0.108917615454,0.246058035894,2.236859253214
-0.071733857684,0.244857672324,2.225967491669
-0.036149591249,0.244066439689,2.218794105901
-0.004255216145,0.243670929395,2.215179146776
0.022096731632,0.243618774928,2.214753625161
0.041332758784,0.243863826656,2.216963298324
