P_sto,P_grid_lin,E_sto
-0.220000000000,0.220000000000,3.333333333333
-0.221894278400,0.222283985480,3.311333333333
-0.219209747916,0.220477090116,3.289143905493
-0.216736333805,0.218960163605,3.267222930702
-0.215114497712,0.218047938712,3.245549297321
-0.214365818421,0.217563042341,3.224037847550
-0.214042028155,0.217001605755,3.202601265708
-0.214032246441,0.216334182901,3.181197062892
-0.214836500670,0.216254606800,3.159793838248
-0.215984687585,0.216558038615,3.138310188181
-0.217427468271,0.217483160901,3.116711719423
-0.217476422031,0.217600026391,3.094968972596
-0.216291501697,0.217256411657,3.073221330393
-0.214833388957,0.217500026917,3.051592180223
-0.212573325358,0.217769536518,3.030108841327
-0.208151434870,0.216560508270,3.008851508792
-0.203661055955,0.215717864555,2.988036365305
-0.199738967652,0.215564922152,2.967670259709
-0.195839170591,0.215205650311,2.947696362944
-0.191586964404,0.213929964224,2.928112445885
-0.188277765490,0.212733877310,2.908953749444
-0.186415487396,0.211919257996,2.890125972895
-0.185918102041,0.211288857561,2.871484424156
-0.186811237019,0.210879346339,2.852892613952
-0.189091371035,0.210805161755,2.834211490250
-0.192771039153,0.211298604593,2.815302353146
-0.195897644450,0.210704822810,2.796025249231
-0.199395572302,0.210300100692,2.776435484786
-0.203394030101,0.210574855331,2.756495927556
-0.207153326167,0.211132128707,2.736156524546
-0.208815635753,0.210409581473,2.715441191929
-0.210408096191,0.210657878391,2.694559628353
-0.210798378526,0.210875173066,2.673518818734
-0.208845163589,0.209953004869,2.652438980882
-0.206698718575,0.209977912885,2.631554464523
-0.203000372667,0.209439311707,2.610884592665
-0.198041487011,0.208404930611,2.590584555399
-0.193106507519,0.207883827359,2.570780406698
-0.187906394802,0.207287489442,2.551469755946
-0.181931267126,0.205796264406,2.532679116465
-0.176711317107,0.204661472587,2.514485989753
-0.172642763381,0.204034718471,2.496814858042
-0.169533582219,0.203529750999,2.479550581704
-0.167436830709,0.203080477109,2.462597223482
-0.166260037336,0.202533334796,2.445853540411
-0.166087384085,0.201983138795,2.429227536678
-0.167000104123,0.201588757513,2.412618798269
-0.168608734245,0.201080323745,2.395918787857
-0.170801185495,0.200503553645,2.379057914432
-0.173598343519,0.200068494619,2.361977795883
-0.176939856190,0.199897787790,2.344617961531
-0.180674095547,0.200028191707,2.326923975912
-0.183230439689,0.199055513589,2.308856566357
-0.185385184018,0.197894152498,2.290533522388
-0.187567635146,0.197085247286,2.271995003986
-0.189732056706,0.196651634546,2.253238240472
-0.191785976324,0.196544182234,2.234265034801
-0.192309647012,0.195349928762,2.215086437169
-0.192593788207,0.194343997247,2.195855472468
-0.192788794171,0.193641185971,2.176596093647
-0.192922933417,0.193222361817,2.157317214230
-0.193007666487,0.193046410867,2.138024920888
-0.192465493465,0.192481804965,2.118724154239
-0.191149124903,0.191331942343,2.099477604893
-0.189886236855,0.190383315005,2.080362692403
-0.188669542140,0.189596044420,2.061374068717
-0.187517198414,0.188967303854,2.042507114503
-0.186424766420,0.188482159940,2.023755394662
-0.185387766540,0.188135229790,2.005112918020
-0.184355240050,0.187883213950,1.986574141366
-0.183350943515,0.187765449655,1.968138617361
-0.181670192494,0.187101292894,1.949803523009
-0.179803350841,0.186403978981,1.931636503760
-0.177903492210,0.185859820010,1.913656168676
-0.175928041796,0.185450727626,1.895865819455
-0.173884640598,0.185214114198,1.878273015275
-0.171753661529,0.185145705689,1.860884551215
-0.169551712630,0.185272985450,1.843709185062
-0.167285313308,0.185596680388,1.826754013799
-0.163766306226,0.184900778346,1.810025482468
-0.160208447991,0.184350848561,1.793648851846
-0.156686292167,0.183950246087,1.777628007047
-0.153269169682,0.183670143382,1.761959377830
-0.150042632391,0.183474195031,1.746632460862
-0.147098016691,0.183319052971,1.731628197623
-0.144526336087,0.183138193087,1.716918395954
-0.142461150388,0.182911611508,1.702465762345
-0.140795617741,0.182388466951,1.688219647306
-0.139702269790,0.181614185950,1.674140085532
-0.139720948608,0.181036592508,1.660169858553
-0.140386063178,0.180139942928,1.646197763692
-0.141889582974,0.179123916414,1.632159157374
-0.144581293642,0.178401790942,1.617970199077
-0.148090515327,0.177736123367,1.603512069713
-0.152703500333,0.177598817633,1.588703018180
-0.158287595734,0.178107730374,1.573432668147
-0.162862983959,0.177576431359,1.557603908573
-0.167323826526,0.177219500046,1.541317610177
-0.172267789753,0.177971362233,1.524585227525
-0.175620886456,0.178091026156,1.507358448550
-0.177926486837,0.178423721087,1.489796359904
-0.179277969525,0.179318393685,1.472003711220
-0.177596674342,0.178885484342,1.454075914268
-0.175655637112,0.180004248232,1.436316246834
-0.170284941863,0.179519767463,1.418750683122
-0.164490605686,0.180347522406,1.401722188936
-0.156006766070,0.180038819080,1.385273128367
-0.146295664739,0.179771672979,1.369672451760
-0.135981092102,0.179811550222,1.355042885287
-0.123801220646,0.178462140946,1.341444776076
-0.112719424287,0.178215750287,1.329064654012
-0.101834131108,0.177690582928,1.317792711583
-0.091105654425,0.176367318425,1.307609298472
-0.082204864464,0.175471886664,1.298498733030
-0.075156648880,0.174649264060,1.290278246583
-0.070125582120,0.173783179800,1.282762581695
-0.067463401631,0.173021624681,1.275750023483
-0.066864982070,0.171980510380,1.269003683320
-0.068418583568,0.170778907408,1.262317185113
-0.072362774866,0.169806172226,1.255475326756
-0.078594035998,0.169207226908,1.248239049270
-0.086857231655,0.169063869735,1.240379645670
-0.096737963313,0.169356625273,1.231693922505
-0.105693559081,0.167984858591,1.222020126173
-0.115726232733,0.167410276683,1.211450770265
-0.126657583710,0.167898867030,1.199878146992
-0.135156332416,0.166533937746,1.187212388621
-0.144036341260,0.166493536630,1.173696755379
-0.151349314259,0.166130767499,1.159293121253
-0.156705771026,0.165287292146,1.144158189827
-0.161386073281,0.165395938921,1.128487612725
-0.162867282224,0.164019239764,1.112349005397
-0.164159669492,0.164181985652,1.096062277174
-0.162293815861,0.162874433061,1.079646310225
-0.159778226942,0.162517283822,1.063416928639
-0.155794478021,0.162168584261,1.047439105945
-0.150074497176,0.161412327856,1.031859658143
-0.144458124489,0.161924456169,1.016852208425
-0.136154278940,0.160741067740,1.002406395976
-0.127653539710,0.160177227520,0.988790968082
-0.119570414115,0.160673820345,0.976025614111
-0.109420103863,0.159568779583,0.964068572700
-0.099777334968,0.159263569368,0.953126562313
-0.090700766380,0.159639307660,0.943148828816
-0.081241391962,0.159573786542,0.934078752178
-0.071592649538,0.159068845338,0.925954612982
-0.062751287226,0.158938572036,0.918795348028
-0.054745687258,0.159007514058,0.912520219306
-0.047865840106,0.159353881456,0.907045650580
-0.041813351978,0.159474014258,0.902259066570
-0.036696059826,0.159255391986,0.898077731372
-0.032941346435,0.158937060635,0.894408125389
